iter	RMSE
798	1.078392851
799	1.078103705
800	1.077996469
801	1.077522529
802	1.076892242
803	1.076655803
804	1.076411712
805	1.076332192
806	1.075968401
807	1.07583349
808	1.075654373
809	1.07553976
810	1.075426334
811	1.075290375
812	1.074558349
813	1.074230026
814	1.073603742
815	1.073201252
816	1.072382723
817	1.071861861
818	1.071492926
819	1.071233244
820	1.070699214
821	1.070460487
822	1.069779818
823	1.069693227
824	1.069474195
825	1.069341233
826	1.06906814
827	1.068837238
828	1.068493296
829	1.068142888
830	1.067703561
831	1.067372474
832	1.067267485
833	1.066693524
834	1.066507741
835	1.066356751
836	1.066086338
837	1.06597268
838	1.065644698
839	1.065439093
840	1.065370927
841	1.065293321
842	1.064996972
843	1.064676575
844	1.064332536
845	1.064288142
846	1.063857304
847	1.063553475
848	1.063351848
849	1.063222577
850	1.062742937
851	1.062696695
852	1.062421769
853	1.062308229
854	1.06205905
855	1.061629117
856	1.061113291
857	1.06081632
858	1.060655013
859	1.06061018
860	1.059989455
861	1.059773389
862	1.059729675
863	1.059687303
864	1.059182247
865	1.059142668
866	1.059027392
867	1.058965142
868	1.058800154
869	1.058722283
870	1.05868428
871	1.058593516
872	1.058556911
873	1.058499069
874	1.058463703
875	1.058250824
876	1.05808502
877	1.057818465
878	1.057553111
879	1.057516581
880	1.05745826
881	1.05722819
882	1.056616565
883	1.056538548
884	1.056397701
885	1.056183406
886	1.056070885
887	1.05577861
888	1.055575013
889	1.055358124
890	1.055073718
891	1.055038363
892	1.055008278
893	1.0546445
894	1.054267779
895	1.053608045
896	1.053366202
897	1.053124695
898	1.052682741
899	1.052197839
900	1.05199715
901	1.051851098
902	1.051695707
903	1.051453
904	1.051164026
905	1.051079038
906	1.050662929
907	1.050243845
908	1.049451252
909	1.049157082
910	1.048576148
911	1.048119248
912	1.047568772
913	1.047479806
914	1.047098296
915	1.04681927
916	1.04664311
917	1.046189502
918	1.046054844
919	1.045960019
920	1.045254593
921	1.044782312
922	1.044678555
923	1.044353527
924	1.043910538
925	1.043571783
926	1.043406313
927	1.042906894
928	1.04256412
929	1.042105835
930	1.041961114
931	1.041291319
932	1.041165256
933	1.040997965
934	1.040529285
935	1.0403206
936	1.040227605
937	1.040062008
938	1.039917805
939	1.039624744
940	1.03926431
941	1.038649944
942	1.038590364
943	1.038470008
944	1.038393607
945	1.038297865
946	1.037737515
947	1.037495819
948	1.037213044
949	1.037025044
950	1.036968307
951	1.036862032
952	1.036614522
953	1.036235953
954	1.035655129
955	1.035291629
956	1.034987751
957	1.034840864
958	1.034132282
959	1.034035048
960	1.033320735
961	1.032877055
962	1.032533474
963	1.032432205
964	1.032343816
965	1.032240398
966	1.032078646
967	1.031939405
968	1.031702568
969	1.031331777
970	1.03123145
971	1.030988453
972	1.030682058
973	1.030599412
974	1.030160922
975	1.03009122
976	1.029827923
977	1.029485637
978	1.029388794
979	1.029125002
980	1.029004582
981	1.028578355
982	1.028360486
983	1.028242051
984	1.028111254
985	1.027867578
986	1.027704988
987	1.027414203
988	1.027144364
989	1.026937824
990	1.026521658
991	1.026095636
992	1.025737167
993	1.025525695
994	1.025084376
995	1.024825322
996	1.024622874
997	1.024421891
998	1.024320237
999	1.024000556
